#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
15885,JAMBI,16699,MUARO JAMBI,16754,MARO SEBO,5282,5638,10920
15885,JAMBI,16699,MUARO JAMBI,16719,SEKERNAN,8551,13151,21702
15885,JAMBI,16699,MUARO JAMBI,16801,SUNGAI BAHAR,5289,8710,13999
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16917,MUARA PAPALIK,2234,3363,5597
15885,JAMBI,16699,MUARO JAMBI,16700,JAMBI LUAR KOTA,17456,15204,32660
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16863,TUNGKAL ULU,2737,4201,6938
15885,JAMBI,16699,MUARO JAMBI,16736,KUMPEH,5559,6227,11786
15885,JAMBI,16699,MUARO JAMBI,83485,BAHAR UTARA,2705,4563,7268
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16910,RENAH MENDALUH,2281,3957,6238
15885,JAMBI,16699,MUARO JAMBI,16767,MESTONG,7528,13695,21223
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16928,BRAM ITAM,3788,4532,8320
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16933,KUALA BETARA,3531,3124,6655
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,16947,MUARA SABAK TIMUR,5789,11453,17242
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16897,TEBING TINGGI,8607,6973,15580
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16888,MERLUNG,3325,4559,7884
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,17011,MUARA SABAK BARAT,3610,5136,8746
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16923,SEBERANG KOTA,1896,2316,4212
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16878,PENGABUAN,5332,7031,12363
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16883,BETARA,4117,7705,11822
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,16960,NIPAH PANJANG,5961,7281,13242
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16938,SENYERANG,5288,6593,11881
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,17003,DENDANG,3014,6001,9015
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16903,BATANG ASAM,4154,9031,13185
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,17019,KUALA JAMBI,3044,4451,7495
15885,JAMBI,16862,TANJUNG JABUNG BARAT,16871,TUNGKAL ILIR,16516,15705,32221
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,17034,GERAGAI,4448,8985,13433
15885,JAMBI,17051,BUNGO,17174,RIMBO TENGAH,7962,4803,12765
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,16971,MENDAHARA,5514,8133,13647
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,17026,MENDAHARA ULU,2975,5247,8222
15885,JAMBI,17051,BUNGO,17179,BATHIN III ULU,1919,2437,4356
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,17044,BERBAK,2056,2864,4920
15885,JAMBI,17051,BUNGO,17189,BATHIN II PELAYANG,888,3187,4075
15885,JAMBI,17051,BUNGO,17097,PELEPAT,6234,10849,17083
15885,JAMBI,17051,BUNGO,17086,TANAH SEPENGGAL,5289,7291,12580
15885,JAMBI,17051,BUNGO,17052,TANAH TUMBUH,3162,5439,8601
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,16981,RANTAU RASAU,4989,7801,12790
15885,JAMBI,16946,TANJUNG JABUNG TIMUR,16993,S A D U,3519,4079,7598
15885,JAMBI,17051,BUNGO,17153,BATIN II BABEKO,2382,3401,5783
15885,JAMBI,17051,BUNGO,17071,PASAR MUARO BUNGO,7609,3796,11405
15885,JAMBI,17051,BUNGO,17168,BUNGO DANI,8162,4587,12749
15885,JAMBI,17051,BUNGO,17195,TANAH SEPENGGAL LINTAS,5988,7546,13534
15885,JAMBI,17051,BUNGO,17064,RANTAU PANDAN,2998,2670,5668
15885,JAMBI,17051,BUNGO,17135,PELEPAT ILIR,11089,15057,26146
15885,JAMBI,17215,TEBO,17276,VII KOTO,3587,6576,10163
15885,JAMBI,17215,TEBO,17216,TEBO TENGAH,9219,9931,19150
15885,JAMBI,17051,BUNGO,17207,JUJUHAN ILIR,2762,3306,6068
15885,JAMBI,17051,BUNGO,17159,BATHIN III,6653,4369,11022
15885,JAMBI,17051,BUNGO,17077,JUJUHAN,4596,4038,8634
15885,JAMBI,17215,TEBO,17304,TENGAH ILIR,3432,9269,12701
15885,JAMBI,17215,TEBO,17310,SERAI SERUMPUN,1502,3127,4629
15885,JAMBI,17215,TEBO,17287,RIMBO ULU,7310,14933,22243
15885,JAMBI,17051,BUNGO,17111,LIMBUR LUBUK MENGKUANG,8303,1842,10145
15885,JAMBI,17215,TEBO,17263,SUMAY,2946,7022,9968
15885,JAMBI,17215,TEBO,17319,VII KOTO ILIR,2210,5414,7624
15885,JAMBI,17333,KOTA JAMBI,17346,JAMBI SELATAN,33531,35684,69215
15885,JAMBI,17215,TEBO,17229,TEBO ILIR,6215,8066,14281
15885,JAMBI,17333,KOTA JAMBI,17385,KOTA BARU,43981,37230,81211
15885,JAMBI,17333,KOTA JAMBI,17367,PASAR JAMBI,3149,3502,6651
15885,JAMBI,15886,KOTA SUNGAI PENUH,15907,PESISIR BUKIT,5100,1055,6155
15885,JAMBI,17215,TEBO,17294,RIMBO ILIR,5815,8805,14620
15885,JAMBI,17215,TEBO,17241,TEBO ULU,6341,9787,16128
15885,JAMBI,17333,KOTA JAMBI,17379,DANAU TELUK,4582,2183,6765
15885,JAMBI,17333,KOTA JAMBI,17396,JELUTUNG,16369,16868,33237
15885,JAMBI,15886,KOTA SUNGAI PENUH,15887,SUNGAIPENUH,3731,1303,5034
15885,JAMBI,15886,KOTA SUNGAI PENUH,15951,KUMUN DEBAI,3362,1858,5220
15885,JAMBI,17215,TEBO,17254,RIMBO BUJANG,14800,20051,34851
15885,JAMBI,15886,KOTA SUNGAI PENUH,15937,TANAH KAMPUNG,3185,1254,4439
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17535,LENGKITI,7282,4320,11602
15885,JAMBI,17215,TEBO,17325,MUARA TABIR,2795,5570,8365
15885,JAMBI,17333,KOTA JAMBI,17372,PELAYANGAN,4581,2503,7084
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17498,SEMIDANG AJI,7504,3824,11328
15885,JAMBI,17333,KOTA JAMBI,17356,JAMBI TIMUR,19590,24911,44501
15885,JAMBI,15886,KOTA SUNGAI PENUH,83486,PONDOK TINGGI,6970,1819,8789
15885,JAMBI,17333,KOTA JAMBI,17334,TELANAIPURA,29777,20088,49865
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17417,PENGANDONAN,3286,1327,4613
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17557,SINAR PENINJAUAN,6014,6294,12308
15885,JAMBI,15886,KOTA SUNGAI PENUH,83487,KOTO BARU,3139,694,3833
15885,JAMBI,15886,KOTA SUNGAI PENUH,15923,HAMPARAN RAWANG,7057,1294,8351
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17520,LUBUK BATANG,9919,5519,15438
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17406,SOSOH BUAY RAYAP,3951,2281,6232
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17476,BATURAJA TIMUR,30403,16271,46674
15885,JAMBI,15886,KOTA SUNGAI PENUH,83488,SUNGAIBUNGKAL,3837,1278,5115
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17430,PENINJAUAN,13074,9287,22361
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17571,TANJUNG LUBUK,0,0,0
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17463,BATURAJA BARAT,11318,7105,18423
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17490,ULU OGAN,3309,770,4079
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17455,MUARA JAYA,2288,664,2952
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17872,TELUK GELAM,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17732,AIR SUGIHAN,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17715,LEMPUING,0,0,0
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17564,LUBUK RAJA,10299,6810,17109
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17799,PANGKALAN LAMPAM,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17752,SUNGAI MENANG,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17787,CENGAL,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17856,LEMPUING JAYA,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,17896,TANJUNG AGUNG,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17817,MESUJI MAKMUR,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17838,MESUJI RAYA,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17770,JEJAWI,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17608,MESUJI,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18211,BENAKAT,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17623,KAYU AGUNG,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17649,SIRAH PULAU PADANG,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18156,SUNGAI ROTAN,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17670,TULUNG SELAPAN,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17693,PAMPANGAN,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17887,PEDAMARAN TIMUR,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18235,MUARA BELIDA,0,0,0
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17593,PEDAMARAN,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18120,LUBAI,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18176,LEMBAK,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18106,PENUKAL,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18218,ABAB,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18142,RAMBANG,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,17967,GUNUNG MEGANG,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,17991,TALANG UBI,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,83489,BELIMBING,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18088,TANAH ABANG,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,17923,MUARA ENIM,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18197,PENUKAL UTARA,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,83490,BELINDA DARAT,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18079,UJAN MAS,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,18528,GUMAY TALANG,2223,2681,4904
17404,SUMATERA SELATAN,17895,MUARA ENIM,18055,SEMENDE DARAT TENGAH,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18036,LAWANG KIDUL,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18068,SEMENDE DARAT ULU,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18227,KELEKAR,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18012,GELUMBANG,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,18245,TANJUNGSAKTI PUMU,4650,1857,6507
17404,SUMATERA SELATAN,17895,MUARA ENIM,17940,RAMBANG DANGKU,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,18516,PSEKSU,2205,2101,4306
17404,SUMATERA SELATAN,18244,LAHAT,18599,GUMAY ULU,1392,1521,2913
17404,SUMATERA SELATAN,18244,LAHAT,18610,MERAPI SELATAN,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,18496,KIKIM BARAT,3623,5080,8703
17404,SUMATERA SELATAN,17895,MUARA ENIM,83491,LUBAI ULU,0,0,0
17404,SUMATERA SELATAN,17895,MUARA ENIM,18044,SEMENDE DARAT LAUT,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,18565,MERAPI TIMUR,5860,5925,11785
17404,SUMATERA SELATAN,18244,LAHAT,18486,KIKIM TENGAH,2227,2370,4597
17404,SUMATERA SELATAN,18244,LAHAT,18453,KIKIM TIMUR,7048,8516,15564
17404,SUMATERA SELATAN,18244,LAHAT,18376,PAJAR BULAN,4695,2141,6836
17404,SUMATERA SELATAN,18244,LAHAT,18320,MERAPI BARAT,6809,4981,11790
17404,SUMATERA SELATAN,18244,LAHAT,18580,TANJUNG SAKTI PUMI,5158,2292,7450
17404,SUMATERA SELATAN,18244,LAHAT,18620,TANJUNGTEBAT,3326,1483,4809
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18644,TUGUMULYO,13763,12132,25895
17404,SUMATERA SELATAN,18244,LAHAT,18544,PAGAR GUNUNG,4380,2913,7293
17404,SUMATERA SELATAN,18244,LAHAT,18305,PULAUPINANG,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,18340,LAHAT,0,0,0
17404,SUMATERA SELATAN,18244,LAHAT,83492,SUKAMERINDU,3258,1350,4608
17404,SUMATERA SELATAN,18244,LAHAT,18282,KOTA AGUNG,4424,2410,6834
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18880,NIBUNG,3677,8427,12104
17404,SUMATERA SELATAN,18244,LAHAT,18635,MUARAPAYANG,1834,2404,4238
17404,SUMATERA SELATAN,18244,LAHAT,18434,KIKIM SELATAN,3471,4007,7478
17404,SUMATERA SELATAN,18244,LAHAT,18260,JARAI,6312,4403,10715
17404,SUMATERA SELATAN,18244,LAHAT,18407,MULAK ULU,7665,2443,10108
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18833,PURWODADI,4302,4848,9150
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18799,SELANGIT,4149,6753,10902
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18902,TIANG PUMPUNG KEPUNGUT,2551,3948,6499
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18716,RAWAS ULU,5943,12827,18770
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18704,RAWAS ILIR,4686,9807,14493
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18922,TUAH NEGERI,5351,8592,13943
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18683,MUARA KELINGI,6903,15404,22307
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18892,KARANG DAPO,3247,7615,10862
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18865,KARANG JAYA,8705,10183,18888
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,18943,SEKAYU,20267,17999,38266
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18733,ULU RAWAS,3864,3180,7044
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18741,RUPIT,12593,11305,23898
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18662,MUARA LAKITAN,7427,13073,20500
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18934,SUKA KARYA,2428,5866,8294
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19145,LALAN,0,0,0
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18785,STL ULU TERAWAS,6743,10338,17081
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18812,MEGANG SAKTI,9252,20566,29818
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,18972,SUNGAI KERUH,0,0,0
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18912,SUMBER HARTA,4992,4947,9939
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18759,JAYALOKA,2484,5870,8354
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19081,KELUANG,7653,9078,16731
17404,SUMATERA SELATAN,19172,BANYUASIN,83430,SEMBAWA,10371,6633,17004
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19027,BABAT TOMAN,6874,9482,16356
17404,SUMATERA SELATAN,19172,BANYUASIN,83429,SUAK TAPEH,6057,3414,9471
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19009,SANGA DESA,0,0,0
17404,SUMATERA SELATAN,19172,BANYUASIN,83493,SUMBER MARGA TELANG,5701,6002,11703
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,83427,BABAT SUPAT,0,0,0
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18772,MUARA BELITI,6811,6409,13220
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19055,SUNGAI LILIN,0,0,0
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,83425,TUNGKAL JAYA,0,0,0
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19130,PLAKAT TINGGI,0,0,0
17404,SUMATERA SELATAN,19172,BANYUASIN,19173,BANYUASIN I,14114,13552,27666
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,83426,LAWANG WETAN,4725,6979,11704
17404,SUMATERA SELATAN,19172,BANYUASIN,19403,RANTAU BAYUR,11553,10119,21672
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19095,BAYUNG LENCIR,0,0,0
17404,SUMATERA SELATAN,19172,BANYUASIN,19315,RAMBUTAN,11080,10913,21993
17404,SUMATERA SELATAN,19172,BANYUASIN,19440,TANJUNG LAGO,7175,12596,19771
17404,SUMATERA SELATAN,19172,BANYUASIN,19336,MUARA PADANG,5059,10856,15915
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,18992,BATANG HARI LEKO,0,0,0
17404,SUMATERA SELATAN,19172,BANYUASIN,19479,AIR SALEK,5476,13113,18589
17404,SUMATERA SELATAN,19172,BANYUASIN,19293,BETUNG,13961,12304,26265
17404,SUMATERA SELATAN,19172,BANYUASIN,19375,MAKARTI JAYA,5696,8327,14023
17404,SUMATERA SELATAN,19172,BANYUASIN,19263,PULAU RIMAU,7831,14483,22314
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,18958,LAIS,0,0,0
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19493,MARTAPURA,18924,8413,27337
17404,SUMATERA SELATAN,19172,BANYUASIN,19390,TALANG KELAPA,32924,30737,63661
17404,SUMATERA SELATAN,19172,BANYUASIN,83494,AIR KUMBANG,4359,8278,12637
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19718,SEMENDAWAI BARAT,6071,4489,10560
17404,SUMATERA SELATAN,19172,BANYUASIN,19456,MUARA SUGIHAN,8365,14268,22633
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19731,SEMENDAWAI TIMUR,8709,11847,20556
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19684,BUAY MADANG TIMUR,25069,10296,35365
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19675,BUNGA MAYANG,5155,3579,8734
17404,SUMATERA SELATAN,19172,BANYUASIN,19425,TUNGKAL ILIR,6315,8380,14695
17404,SUMATERA SELATAN,19172,BANYUASIN,19224,BANYUASIN III,19371,14466,33837
17404,SUMATERA SELATAN,19172,BANYUASIN,19352,MUARA TELANG,8231,12020,20251
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19510,BUAY MADANG,16800,5633,22433
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19708,MADANG SUKU III,7916,6924,14840
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19528,BELITANG,20440,10959,31399
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19654,BELITANG III,11159,10420,21579
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19758,BELITANG JAYA,5685,6716,12401
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19596,MADANG SUKU I,12164,8339,20503
17404,SUMATERA SELATAN,19172,BANYUASIN,19202,BANYUASIN II,6299,13648,19947
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19772,BELITANG MADANG RAYA,15858,8806,24664
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20029,RUNJUNG AGUNG,4181,2091,6272
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19788,BELITANG MULYA,7336,5088,12424
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19749,JAYAPURA,3653,4309,7962
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19609,SEMENDAWAI SUKU III,11753,10914,22667
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20049,SINDANG DANAU,4075,1615,5690
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20066,TIGA DIHAJI,3396,1930,5326
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19565,BUAY PEMUKA PELIUNG,12516,7643,20159
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19809,MUARA DUA,0,0,0
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19989,BUAY PEMATANG RIBU RANAU TENGAH,6485,5499,11984
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19551,CEMPAKA,8171,5818,13989
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19579,MADANG SUKU II,11062,6549,17611
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19979,KISAM ILIR,2621,1505,4126
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19888,BUAY SANDANG AJI,5879,3163,9042
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19800,BUAY PEMUKA BANGSA RAJA,5242,1877,7119
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19861,MUARA DUA KISAM,6595,2837,9432
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19936,BUAY PEMACA,10388,11000,21388
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19629,BELITANG II,11681,13684,25365
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20039,SUNGAI ARE,3608,2317,5925
17404,SUMATERA SELATAN,20087,OGAN ILIR,20088,MUARA KUANG,0,0,0
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20057,BUANA PEMACA,3712,2744,6456
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20075,BUAY RAWAN,4132,3158,7290
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19838,BANDING AGUNG,6327,5185,11512
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19959,KISAM TINGGI,7281,3865,11146
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19920,MEKAKAU ILIR,6229,4923,11152
17404,SUMATERA SELATAN,20087,OGAN ILIR,20266,RANTAU PANJANG,0,0,0
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20012,WARKUK RANAU SELATAN,6058,5819,11877
17404,SUMATERA SELATAN,20087,OGAN ILIR,20320,LUBUK KELIAT,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20145,INDRALAYA,10312,8945,19257
17404,SUMATERA SELATAN,20087,OGAN ILIR,20279,SUNGAI PINANG,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20331,PAYARAMAN,0,0,0
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19905,BUAY RUNJUNG,3940,2317,6257
17404,SUMATERA SELATAN,20087,OGAN ILIR,20166,PEMULUTAN,0,0,0
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19880,SIMPANG,3537,3024,6561
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19824,PULAU BERINGIN,8505,5917,14422
17404,SUMATERA SELATAN,20087,OGAN ILIR,20293,KANDIS,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20254,PEMULUTAN BARAT,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20192,RANTAU ALAI,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20306,RAMBANG KUANG,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20103,TANJUNG BATU,13131,10764,23895
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20426,TEBING TINGGI,0,0,0
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,83431,SIKAP DALAM,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20206,INDRALAYA UTARA,0,0,0
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20482,TALANG PADANG,0,0,0
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20464,LINTANG KANAN,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20238,PEMULUTAN SELATAN,0,0,0
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20346,MUARA PINANG,0,0,0
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20611,KERTAPATI,23192,20737,43929
17404,SUMATERA SELATAN,20087,OGAN ILIR,20223,INDRALAYA SELATAN,5797,5465,11262
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20592,KALIDONI,0,0,0
17404,SUMATERA SELATAN,20087,OGAN ILIR,20125,TANJUNG RAJA,0,0,0
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20598,BUKIT KECIL,11929,9431,21360
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20559,ILIR TIMUR II,44260,41162,85422
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20496,PASEMAH AIR KERUH,0,0,0
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20400,ULU MUSI,0,0,0
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20513,ILIR BARAT II,0,0,0
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20618,PLAJU,24482,21746,46228
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,83495,SALING,0,0,0
17404,SUMATERA SELATAN,20636,KOTA PAGAR ALAM,20665,DEMPO SELATAN,0,0,0
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20540,ILIR BARAT I,37846,30192,68038
17404,SUMATERA SELATAN,20636,KOTA PAGAR ALAM,20648,PAGAR ALAM SELATAN,12743,11880,24623
17404,SUMATERA SELATAN,20636,KOTA PAGAR ALAM,20657,DEMPO UTARA,0,0,0
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20547,ILIR TIMUR I,14921,23998,38919
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20585,KEMUNING,22231,20596,42827
17404,SUMATERA SELATAN,20512,KOTA PALEMBANG,20631,SEMATANG BORANG,10095,9480,19575
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,20369,PENDOPO,0,0,0
17404,SUMATERA SELATAN,20345,EMPAT LAWANG,83496,PENDOPO BARAT,0,0,0
